Method,MSE,source_size,target_size
KRR_Target_Only,0.3250541948763662,200,100
NN_Target_Only,0.4041427097102137,200,100
XGBoost_Oracle,0.29735764416741,200,100
KRR_Oracle,0.2931412843419603,200,100
NN_Oracle,0.2767092795971006,200,100
XGBoost_TLCQM,0.3131526491748442,200,100
KRR_TLCQM,0.3167833064886938,200,100
NN_TLCQM,0.3147299521960874,200,100
XGBoost_Target_Only,0.3147005148863145,500,100
KRR_Target_Only,0.3283540098095229,500,100
NN_Target_Only,0.4085038959098687,500,100
XGBoost_Oracle,0.2849579491292317,500,100
KRR_Oracle,0.2766718065783407,500,100
NN_Oracle,0.2660689588821891,500,100
XGBoost_TLCQM,0.3057307783848687,500,100
KRR_TLCQM,0.3215714337959307,500,100
NN_TLCQM,0.3082356362221752,500,100
XGBoost_Target_Only,0.309512156757431,1000,100
KRR_Target_Only,0.3251372106187308,1000,100
NN_Target_Only,0.4083301842270283,1000,100
XGBoost_Oracle,0.2786523050849339,1000,100
KRR_Oracle,0.2760910866647689,1000,100
NN_Oracle,0.2576343400339845,1000,100
XGBoost_TLCQM,0.3039066451207083,1000,100
KRR_TLCQM,0.3131343956795634,1000,100
NN_TLCQM,0.3051939067884252,1000,100
XGBoost_Target_Only,0.3102266160316307,2000,100
KRR_Target_Only,0.322936855085924,2000,100
NN_Target_Only,0.3944911921446596,2000,100
XGBoost_Oracle,0.2737091256811193,2000,100
KRR_Oracle,0.264872842826468,2000,100
NN_Oracle,0.2552457517701706,2000,100
XGBoost_TLCQM,0.3097088648097246,2000,100
KRR_TLCQM,0.3123658103639489,2000,100
NN_TLCQM,0.3100668488274775,2000,100
XGBoost_Target_Only,0.3114897421508486,5000,100
KRR_Target_Only,0.3239337119729494,5000,100
NN_Target_Only,0.3986255449897798,5000,100
XGBoost_Oracle,0.2670344583055781,5000,100
KRR_Oracle,0.2622087944741734,5000,100
NN_Oracle,0.2582548735407691,5000,100
XGBoost_TLCQM,0.3110756176337178,5000,100
KRR_TLCQM,0.3135180701709701,5000,100
NN_TLCQM,0.3114408480035842,5000,100
XGBoost_Target_Only,0.2924017462920613,100,150
KRR_Target_Only,0.3081542358531035,100,150
NN_Target_Only,0.3069557024461433,100,150
XGBoost_Oracle,0.298573182286664,100,150
KRR_Oracle,0.3089416389799252,100,150
NN_Oracle,0.311518655747573,100,150
XGBoost_TLCQM,0.2987787709939692,100,150
KRR_TLCQM,0.3009723906262986,100,150
NN_TLCQM,0.29168611915007,100,150
XGBoost_Target_Only,0.2985691120693869,200,150
KRR_Target_Only,0.313151075235579,200,150
NN_Target_Only,0.3107064885845902,200,150
XGBoost_Oracle,0.2836421894950905,200,150
KRR_Oracle,0.2821753175249405,200,150
NN_Oracle,0.2651489726627612,200,150
XGBoost_TLCQM,0.3045899636946896,200,150
KRR_TLCQM,0.3140083992555313,200,150
NN_TLCQM,0.2977078014121883,200,150
XGBoost_Target_Only,0.2911070577163889,500,150
KRR_Target_Only,0.2989519633779152,500,150
NN_Target_Only,0.3021588037510098,500,150
XGBoost_Oracle,0.2812546420125435,500,150
KRR_Oracle,0.2745818248435588,500,150
NN_Oracle,0.2636391354565738,500,150
XGBoost_TLCQM,0.3065273924758483,500,150
KRR_TLCQM,0.2930374304993732,500,150
NN_TLCQM,0.293424346193768,500,150
XGBoost_Target_Only,0.293402180856681,1000,150
KRR_Target_Only,0.3101030471165216,1000,150
NN_Target_Only,0.3073230898120895,1000,150
XGBoost_Oracle,0.2815362971426722,1000,150
KRR_Oracle,0.27298576323781,1000,150
NN_Oracle,0.2613969470874192,1000,150
XGBoost_TLCQM,0.3010335074769772,1000,150
KRR_TLCQM,0.3026170000227689,1000,150
NN_TLCQM,0.2966242017873637,1000,150
XGBoost_Target_Only,0.2888027138001396,2000,150
KRR_Target_Only,0.2992863495669271,2000,150
NN_Target_Only,0.3033529183753172,2000,150
XGBoost_Oracle,0.2683146066973231,2000,150
KRR_Oracle,0.2670053842433399,2000,150
NN_Oracle,0.2560710248599649,2000,150
XGBoost_TLCQM,0.2979784639674604,2000,150
KRR_TLCQM,0.3004298442891439,2000,150
NN_TLCQM,0.2944089947985021,2000,150
XGBoost_Target_Only,0.2985370316806865,5000,150
KRR_Target_Only,0.3131687560483104,5000,150
NN_Target_Only,0.3130145121735944,5000,150
XGBoost_Oracle,0.264690349286403,5000,150
KRR_Oracle,0.2615616650028407,5000,150
NN_Oracle,0.2567255462911237,5000,150
XGBoost_TLCQM,0.3104889523391919,5000,150
KRR_TLCQM,0.306766163512763,5000,150
NN_TLCQM,0.3079262497140902,5000,150
XGBoost_Target_Only,0.3130186204531699,100,200
KRR_Target_Only,0.3262461792464625,100,200
NN_Target_Only,0.3326157556419212,100,200
XGBoost_Oracle,0.2981200225609703,100,200
KRR_Oracle,0.3021561164473014,100,200
NN_Oracle,0.302223798669097,100,200
XGBoost_TLCQM,0.3098155433347705,100,200
KRR_TLCQM,0.3203280001452356,100,200
NN_TLCQM,0.3150215834151151,100,200
XGBoost_Target_Only,0.3052588580086557,200,200
KRR_Target_Only,0.3183917505130101,200,200
NN_Target_Only,0.3266226505026072,200,200
XGBoost_Oracle,0.2823805083870595,200,200
KRR_Oracle,0.2877933697383488,200,200
NN_Oracle,0.2707186451077799,200,200
XGBoost_TLCQM,0.3051385031657769,200,200
KRR_TLCQM,0.3152900684207132,200,200
NN_TLCQM,0.3037896588199602,200,200
XGBoost_Target_Only,0.3015338658595463,500,200
KRR_Target_Only,0.3177774374267947,500,200
NN_Target_Only,0.3207966912173504,500,200
XGBoost_Oracle,0.2807913324872768,500,200
KRR_Oracle,0.2786806068230806,500,200
NN_Oracle,0.2571929771138159,500,200
XGBoost_TLCQM,0.3030916885924229,500,200
KRR_TLCQM,0.3139676168094383,500,200
NN_TLCQM,0.3001917879495051,500,200
XGBoost_Target_Only,0.3101238078548379,1000,200
KRR_Target_Only,0.3254332873767379,1000,200
NN_Target_Only,0.331757875425001,1000,200
XGBoost_Oracle,0.2800378477226352,1000,200
KRR_Oracle,0.276619244621794,1000,200
NN_Oracle,0.2659656221721494,1000,200
XGBoost_TLCQM,0.3072960557091557,1000,200
KRR_TLCQM,0.3197199378755626,1000,200
NN_TLCQM,0.3066478663449782,1000,200
XGBoost_Target_Only,0.306209965642878,2000,200
KRR_Target_Only,0.3197924891301807,2000,200
NN_Target_Only,0.325358648647999,2000,200
XGBoost_Oracle,0.2688403305191721,2000,200
KRR_Oracle,0.2662295908576789,2000,200
NN_Oracle,0.2547228609346528,2000,200
XGBoost_TLCQM,0.307491678503245,2000,200
KRR_TLCQM,0.3057370516288909,2000,200
NN_TLCQM,0.3043340479084805,2000,200
XGBoost_Target_Only,0.3067074569982969,5000,200
KRR_Target_Only,0.3197597915224232,5000,200
NN_Target_Only,0.3214897267894134,5000,200
XGBoost_Oracle,0.2641765485415144,5000,200
KRR_Oracle,0.2605206042063923,5000,200
NN_Oracle,0.2542654895614266,5000,200
XGBoost_TLCQM,0.30839724425526,5000,200
KRR_TLCQM,0.3079257647511889,5000,200
NN_TLCQM,0.3053688509570498,5000,200
XGBoost_Target_Only,0.2943425325510029,100,250
KRR_Target_Only,0.3063159744516069,100,250
NN_Target_Only,0.3091988397858208,100,250
XGBoost_Oracle,0.2942761742637057,100,250
KRR_Oracle,0.2934984558786728,100,250
NN_Oracle,0.2903540572795762,100,250
XGBoost_TLCQM,0.3050402407599974,100,250
KRR_TLCQM,0.3038074547024663,100,250
NN_TLCQM,0.2979092585167447,100,250
XGBoost_Target_Only,0.291968457847003,200,250
KRR_Target_Only,0.3066182558497698,200,250
NN_Target_Only,0.3095776818069166,200,250
XGBoost_Oracle,0.283350253147737,200,250
KRR_Oracle,0.2785327686108865,200,250
NN_Oracle,0.2684463926407373,200,250
XGBoost_TLCQM,0.3000018861516957,200,250
KRR_TLCQM,0.3017108515129563,200,250
NN_TLCQM,0.2977500470668969,200,250
XGBoost_Target_Only,0.2909197337407888,500,250
KRR_Target_Only,0.3051795206814292,500,250
NN_Target_Only,0.3052048881566396,500,250
XGBoost_Oracle,0.2716497480088835,500,250
KRR_Oracle,0.2717340634934558,500,250
NN_Oracle,0.2585285626580766,500,250
XGBoost_TLCQM,0.2970907142137862,500,250
KRR_TLCQM,0.2972864450184446,500,250
NN_TLCQM,0.2930421515163828,500,250
XGBoost_Target_Only,0.2998530882398744,1000,250
KRR_Target_Only,0.3127662524971422,1000,250
NN_Target_Only,0.3152109145972538,1000,250
XGBoost_Oracle,0.2855034966557704,1000,250
KRR_Oracle,0.2745959523769347,1000,250
NN_Oracle,0.2641791854062923,1000,250
XGBoost_TLCQM,0.312969912077266,1000,250
KRR_TLCQM,0.3059232853009736,1000,250
NN_TLCQM,0.3030874274020719,1000,250
XGBoost_Target_Only,0.2924927389823043,2000,250
KRR_Target_Only,0.3087339725084825,2000,250
NN_Target_Only,0.3044771378190689,2000,250
XGBoost_Oracle,0.2673004909642555,2000,250
KRR_Oracle,0.2716945842138283,2000,250
NN_Oracle,0.2553505187169983,2000,250
XGBoost_TLCQM,0.3086834321830201,2000,250
KRR_TLCQM,0.3102742151091109,2000,250
NN_TLCQM,0.2951537086896788,2000,250
XGBoost_Target_Only,0.2964849219008298,5000,250
KRR_Target_Only,0.3138354265490902,5000,250
NN_Target_Only,0.313377777054275,5000,250
XGBoost_Oracle,0.2683743475996912,5000,250
KRR_Oracle,0.2610169963282526,5000,250
NN_Oracle,0.2568615599018393,5000,250
XGBoost_TLCQM,0.3076559693446676,5000,250
KRR_TLCQM,0.306057690010749,5000,250
NN_TLCQM,0.3010262290349054,5000,250
XGBoost_Target_Only,0.3216970773808658,100,50
KRR_Target_Only,0.318304480107868,100,50
NN_Target_Only,0.4271758627508908,100,50
XGBoost_Oracle,0.2919560679123311,100,50
KRR_Oracle,0.2892710891845146,100,50
NN_Oracle,0.2996697522542273,100,50
XGBoost_TLCQM,0.3193059074302843,100,50
KRR_TLCQM,0.3176237018672534,100,50
NN_TLCQM,0.314031313261118,100,50
XGBoost_Target_Only,0.3211237295704451,200,50
KRR_Target_Only,0.3183688221916708,200,50
NN_Target_Only,0.4328165179595651,200,50
XGBoost_Oracle,0.2858047185988549,200,50
KRR_Oracle,0.2853860422118831,200,50
NN_Oracle,0.2860350605807298,200,50
XGBoost_TLCQM,0.3206756193521209,200,50
KRR_TLCQM,0.3278927310415249,200,50
NN_TLCQM,0.3177867165399227,200,50
XGBoost_Target_Only,0.3147547778933323,500,50
KRR_Target_Only,0.3145482852443874,500,50
NN_Target_Only,0.4266502637206404,500,50
XGBoost_Oracle,0.2687140041950673,500,50
KRR_Oracle,0.272365168694713,500,50
NN_Oracle,0.2489710251862906,500,50
XGBoost_TLCQM,0.3134148492378567,500,50
KRR_TLCQM,0.3088083587624446,500,50
NN_TLCQM,0.3057879988380359,500,50
XGBoost_Target_Only,0.3254768505876528,1000,50
KRR_Target_Only,0.3232347408639418,1000,50
NN_Target_Only,0.4365723668034419,1000,50
XGBoost_Oracle,0.2796308294170893,1000,50
KRR_Oracle,0.2755709734912138,1000,50
NN_Oracle,0.2618454273332427,1000,50
XGBoost_TLCQM,0.3283371706975195,1000,50
KRR_TLCQM,0.3187703984126892,1000,50
NN_TLCQM,0.3234513120452175,1000,50
XGBoost_Target_Only,0.3220794984605191,2000,50
KRR_Target_Only,0.3183477705427984,2000,50
NN_Target_Only,0.434899633765419,2000,50
XGBoost_Oracle,0.271393131881209,2000,50
KRR_Oracle,0.2702360109698248,2000,50
NN_Oracle,0.2567994658882696,2000,50
XGBoost_TLCQM,0.3227534959121546,2000,50
KRR_TLCQM,0.3214554978802494,2000,50
NN_TLCQM,0.3165392719410572,2000,50
XGBoost_Target_Only,0.3140011933342596,5000,50
KRR_Target_Only,0.3050590153777368,5000,50
NN_Target_Only,0.4166297405028566,5000,50
XGBoost_Oracle,0.2576572046163715,5000,50
KRR_Oracle,0.2529862338767008,5000,50
NN_Oracle,0.2460080197697127,5000,50
XGBoost_TLCQM,0.316267939859064,5000,50
KRR_TLCQM,0.3188332487095067,5000,50
NN_TLCQM,0.3129276939104638,5000,50
XGBoost_Target_Only,0.3287832000632084,100,100
KRR_Target_Only,0.3249893136325147,100,100
NN_Target_Only,0.3771007308192038,100,100
XGBoost_Oracle,0.2783582926014595,100,100
KRR_Oracle,0.2930710254422198,100,100
NN_Oracle,0.2848507931817556,100,100
XGBoost_TLCQM,0.3137785787665119,100,100
KRR_TLCQM,0.3044766625302573,100,100
NN_TLCQM,0.3142944475022255,100,100
XGBoost_Target_Only,0.333342880048955,200,100
KRR_Target_Only,0.3229170430805724,200,100
NN_Target_Only,0.3640463383152361,200,100
XGBoost_Oracle,0.2831640813405622,200,100
KRR_Oracle,0.2899865732266382,200,100
NN_Oracle,0.2901168282501982,200,100
XGBoost_TLCQM,0.3028924280193569,200,100
KRR_TLCQM,0.306259059797319,200,100
NN_TLCQM,0.3063721701586381,200,100
XGBoost_Target_Only,0.3157074514421891,500,100
KRR_Target_Only,0.3092104422034394,500,100
NN_Target_Only,0.350925383829677,500,100
XGBoost_Oracle,0.2692552511038838,500,100
KRR_Oracle,0.2736711325677433,500,100
NN_Oracle,0.2487232047129694,500,100
XGBoost_TLCQM,0.2937745342693395,500,100
KRR_TLCQM,0.2936256407872183,500,100
NN_TLCQM,0.2922479776877028,500,100
XGBoost_Target_Only,0.3377693634870784,1000,100
KRR_Target_Only,0.3267119224215881,1000,100
NN_Target_Only,0.3701084414242798,1000,100
XGBoost_Oracle,0.2826237697436218,1000,100
KRR_Oracle,0.2726361421426789,1000,100
NN_Oracle,0.2598533537803613,1000,100
XGBoost_TLCQM,0.3167824333908626,1000,100
KRR_TLCQM,0.3184190890203018,1000,100
NN_TLCQM,0.3112925562780624,1000,100
XGBoost_Target_Only,0.3380865461960476,2000,100
KRR_Target_Only,0.3293175742967975,2000,100
NN_Target_Only,0.3732252295935716,2000,100
XGBoost_Oracle,0.2757105259822875,2000,100
KRR_Oracle,0.2655176117272106,2000,100
NN_Oracle,0.2574766726897273,2000,100
XGBoost_TLCQM,0.3146152637162873,2000,100
KRR_TLCQM,0.3187194307448256,2000,100
NN_TLCQM,0.3111807350739042,2000,100
XGBoost_Target_Only,0.3251937979064097,5000,100
KRR_Target_Only,0.3104993921537012,5000,100
NN_Target_Only,0.3595053742264537,5000,100
XGBoost_Oracle,0.2569554644500275,5000,100
KRR_Oracle,0.250633672969266,5000,100
NN_Oracle,0.246764532697606,5000,100
XGBoost_TLCQM,0.3098587520882082,5000,100
KRR_TLCQM,0.3084607264553846,5000,100
NN_TLCQM,0.308065413528042,5000,100
XGBoost_Target_Only,0.299806602604783,100,150
KRR_Target_Only,0.2939890264633289,100,150
NN_Target_Only,0.3047389712996664,100,150
XGBoost_Oracle,0.2854256684917798,100,150
KRR_Oracle,0.282746612102633,100,150
NN_Oracle,0.2911055098828404,100,150
XGBoost_TLCQM,0.3002386009617541,100,150
KRR_TLCQM,0.285762406430878,100,150
NN_TLCQM,0.2917376627939788,100,150
XGBoost_Target_Only,0.3042548300019499,200,150
KRR_Target_Only,0.3043655426269606,200,150
NN_Target_Only,0.3098400903467558,200,150
XGBoost_Oracle,0.2829678298832592,200,150
KRR_Oracle,0.2896341032621006,200,150
NN_Oracle,0.2783154462748928,200,150
XGBoost_TLCQM,0.3006110702104364,200,150
KRR_TLCQM,0.2982937733731232,200,150
NN_TLCQM,0.2966961938145401,200,150
XGBoost_Target_Only,0.2981345023908527,500,150
KRR_Target_Only,0.295651370625313,500,150
NN_Target_Only,0.3037757309613161,500,150
XGBoost_Oracle,0.273450440400696,500,150
KRR_Oracle,0.2691159459468777,500,150
NN_Oracle,0.2544012903828416,500,150
XGBoost_TLCQM,0.2927256865885995,500,150
KRR_TLCQM,0.28141609840056,500,150
NN_TLCQM,0.2924734891517239,500,150
XGBoost_Target_Only,0.309286380230261,1000,150
KRR_Target_Only,0.2998168334806546,1000,150
NN_Target_Only,0.3098318020850024,1000,150
XGBoost_Oracle,0.2821693939895922,1000,150
KRR_Oracle,0.2771885138213446,1000,150
NN_Oracle,0.2613602715127136,1000,150
XGBoost_TLCQM,0.3121038665688134,1000,150
KRR_TLCQM,0.2953853662956768,1000,150
NN_TLCQM,0.3048044713175807,1000,150
XGBoost_Target_Only,0.3087317652692423,2000,150
KRR_Target_Only,0.2983088210238225,2000,150
NN_Target_Only,0.3065773249857447,2000,150
XGBoost_Oracle,0.2709664838323499,2000,150
KRR_Oracle,0.2733920072333533,2000,150
NN_Oracle,0.2611572620386626,2000,150
XGBoost_TLCQM,0.309355371964298,2000,150
KRR_TLCQM,0.2948530365201763,2000,150
NN_TLCQM,0.3059564558893544,2000,150
XGBoost_Target_Only,0.298320775852619,5000,150
KRR_Target_Only,0.2909882573677594,5000,150
NN_Target_Only,0.3031259829406569,5000,150
XGBoost_Oracle,0.2577714543745502,5000,150
KRR_Oracle,0.2578310185566612,5000,150
NN_Oracle,0.24908743169767,5000,150
XGBoost_TLCQM,0.2998255929291971,5000,150
KRR_TLCQM,0.2910304577203826,5000,150
NN_TLCQM,0.2980810927905358,5000,150
XGBoost_Target_Only,0.2957988158905633,100,200
KRR_Target_Only,0.2964075214344459,100,200
NN_Target_Only,0.2945304987610935,100,200
XGBoost_Oracle,0.2848957782024141,100,200
KRR_Oracle,0.2914190572992065,100,200
NN_Oracle,0.2808480341497718,100,200
XGBoost_TLCQM,0.2982137755747637,100,200
KRR_TLCQM,0.2879775941482209,100,200
NN_TLCQM,0.3056652760321994,100,200
XGBoost_Target_Only,0.3037904571444396,200,200
KRR_Target_Only,0.3113331710248745,200,200
NN_Target_Only,0.3052470511507474,200,200
XGBoost_Oracle,0.2912952747167784,200,200
KRR_Oracle,0.2979541230315058,200,200
NN_Oracle,0.276663390094673,200,200
XGBoost_TLCQM,0.3080623732478527,200,200
KRR_TLCQM,0.2971230779695186,200,200
NN_TLCQM,0.3070078767788978,200,200
XGBoost_Target_Only,0.2873264624347885,500,200
KRR_Target_Only,0.2956255206565505,500,200
NN_Target_Only,0.2925380431397143,500,200
XGBoost_Oracle,0.2696150434196376,500,200
KRR_Oracle,0.2734604453385718,500,200
NN_Oracle,0.2560646884352777,500,200
XGBoost_TLCQM,0.2944851258033757,500,200
KRR_TLCQM,0.2841271824163096,500,200
NN_TLCQM,0.291907815711838,500,200
XGBoost_Target_Only,0.2951433758938837,1000,200
KRR_Target_Only,0.2989047172516864,1000,200
NN_Target_Only,0.2955204685307437,1000,200
XGBoost_Oracle,0.2764927418954517,1000,200
KRR_Oracle,0.2718261880629362,1000,200
NN_Oracle,0.2540599915827176,1000,200
XGBoost_TLCQM,0.3081266876208491,1000,200
KRR_TLCQM,0.2937262749181352,1000,200
NN_TLCQM,0.3011056911430994,1000,200
XGBoost_Target_Only,0.2992772391318289,2000,200
KRR_Target_Only,0.3116076401119722,2000,200
NN_Target_Only,0.3056146035376928,2000,200
XGBoost_Oracle,0.2693870105271714,2000,200
KRR_Oracle,0.2702450162433654,2000,200
NN_Oracle,0.2579883176777363,2000,200
XGBoost_TLCQM,0.3110736683195437,2000,200
KRR_TLCQM,0.3006794372357354,2000,200
NN_TLCQM,0.3068805413097661,2000,200
XGBoost_Target_Only,0.2924310450128156,5000,200
KRR_Target_Only,0.2965765045439208,5000,200
NN_Target_Only,0.2919783990041644,5000,200
XGBoost_Oracle,0.2616376899817041,5000,200
KRR_Oracle,0.2594157948403152,5000,200
NN_Oracle,0.2534506755536024,5000,200
XGBoost_TLCQM,0.3061328289466208,5000,200
KRR_TLCQM,0.3025897926029067,5000,200
NN_TLCQM,0.3034273317126902,5000,200
XGBoost_Target_Only,0.2905912318847841,100,250
KRR_Target_Only,0.3035334267952737,100,250
NN_Target_Only,0.3028509011430902,100,250
XGBoost_Oracle,0.2858047185988549,100,250
KRR_Oracle,0.2853860422118831,100,250
NN_Oracle,0.2860350605807298,100,250
XGBoost_TLCQM,0.2896554299098882,100,250
KRR_TLCQM,0.3010593394299225,100,250
NN_TLCQM,0.2984537071340679,100,250
XGBoost_Target_Only,0.2912499280339726,200,250
KRR_Target_Only,0.3079593016516035,200,250
NN_Target_Only,0.3048751963112784,200,250
XGBoost_Oracle,0.2871110700969747,200,250
KRR_Oracle,0.2859504972056751,200,250
NN_Oracle,0.2734058427326584,200,250
XGBoost_TLCQM,0.2981518263367722,200,250
KRR_TLCQM,0.3029197618242994,200,250
NN_TLCQM,0.2972518290289827,200,250
XGBoost_Target_Only,0.2827799183046517,500,250
KRR_Target_Only,0.2959088266003816,500,250
NN_Target_Only,0.3001483640024539,500,250
XGBoost_Oracle,0.2777306595111201,500,250
KRR_Oracle,0.279673418231761,500,250
NN_Oracle,0.2620290827866607,500,250
XGBoost_TLCQM,0.3029990926240202,500,250
KRR_TLCQM,0.2868942951573833,500,250
NN_TLCQM,0.2909337293789401,500,250
XGBoost_Target_Only,0.2898251934923579,1000,250
KRR_Target_Only,0.3099092173128642,1000,250
NN_Target_Only,0.3124695518629742,1000,250
XGBoost_Oracle,0.278073953771306,1000,250
KRR_Oracle,0.2713896733132446,1000,250
NN_Oracle,0.2582091347592302,1000,250
XGBoost_TLCQM,0.3011985307416467,1000,250
KRR_TLCQM,0.3025229072549624,1000,250
NN_TLCQM,0.2996560842600486,1000,250
XGBoost_Target_Only,0.2896952638018749,2000,250
KRR_Target_Only,0.3039459733588032,2000,250
NN_Target_Only,0.3077484460664762,2000,250
XGBoost_Oracle,0.2684869139308217,2000,250
KRR_Oracle,0.2662703105420325,2000,250
NN_Oracle,0.2575458439861297,2000,250
XGBoost_TLCQM,0.3076348328964772,2000,250
KRR_TLCQM,0.2987424009094515,2000,250
NN_TLCQM,0.3014610831563545,2000,250
XGBoost_Target_Only,0.2904822931422837,5000,250
KRR_Target_Only,0.3012052123999743,5000,250
NN_Target_Only,0.3039135009619954,5000,250
XGBoost_Oracle,0.2635834906612094,5000,250
KRR_Oracle,0.25693814598618,5000,250
NN_Oracle,0.2531564181047512,5000,250
XGBoost_TLCQM,0.3087037357938882,5000,250
KRR_TLCQM,0.2985966201950482,5000,250
NN_TLCQM,0.3031420114929086,5000,250
XGBoost_Target_Only,0.4670776583312487,100,50
KRR_Target_Only,0.3514837144666401,100,50
NN_Target_Only,0.5052495517170755,100,50
XGBoost_Oracle,0.2791740388388272,100,50
KRR_Oracle,0.2976422075431226,100,50
NN_Oracle,0.2787954971655857,100,50
XGBoost_TLCQM,0.311916615720173,100,50
KRR_TLCQM,0.3584094819734813,100,50
NN_TLCQM,0.3133883988564913,100,50
XGBoost_Target_Only,0.4634283475984679,200,50
KRR_Target_Only,0.360616298893848,200,50
NN_Target_Only,0.5112220381402612,200,50
XGBoost_Oracle,0.2916339803732851,200,50
KRR_Oracle,0.2978164978221734,200,50
NN_Oracle,0.2861563863306859,200,50
XGBoost_TLCQM,0.3116900527644869,200,50
KRR_TLCQM,0.3618252061750779,200,50
NN_TLCQM,0.3147820465115926,200,50
XGBoost_Target_Only,0.4644275341535729,500,50
KRR_Target_Only,0.3601225678315394,500,50
NN_Target_Only,0.4983934637089457,500,50
XGBoost_Oracle,0.2821374767635391,500,50
KRR_Oracle,0.2806592967938765,500,50
NN_Oracle,0.2662358546896792,500,50
XGBoost_TLCQM,0.2964729536668863,500,50
KRR_TLCQM,0.3222727299167044,500,50
NN_TLCQM,0.3001269114754166,500,50
XGBoost_Target_Only,0.4661613625470087,1000,50
KRR_Target_Only,0.3620253234348726,1000,50
NN_Target_Only,0.5020329824765902,1000,50
XGBoost_Oracle,0.2764436396324344,1000,50
KRR_Oracle,0.2707544102724173,1000,50
NN_Oracle,0.2558914995341267,1000,50
XGBoost_TLCQM,0.308231909216776,1000,50
KRR_TLCQM,0.3221325156405447,1000,50
NN_TLCQM,0.3137067580814143,1000,50
XGBoost_Target_Only,0.4539967791071878,2000,50
KRR_Target_Only,0.3482292539796579,2000,50
NN_Target_Only,0.494855381917337,2000,50
XGBoost_Oracle,0.2646319292042081,2000,50
KRR_Oracle,0.2643180342633026,2000,50
NN_Oracle,0.2494929576256242,2000,50
XGBoost_TLCQM,0.2997721381418274,2000,50
KRR_TLCQM,0.3145270130881915,2000,50
NN_TLCQM,0.3043882466792463,2000,50
XGBoost_Target_Only,0.4555002740117848,5000,50
KRR_Target_Only,0.3501806955161592,5000,50
NN_Target_Only,0.4927380012541962,5000,50
XGBoost_Oracle,0.2562582910996844,5000,50
KRR_Oracle,0.2508157350033735,5000,50
NN_Oracle,0.2462097457180272,5000,50
XGBoost_TLCQM,0.3029242543517513,5000,50
KRR_TLCQM,0.3053747482810622,5000,50
NN_TLCQM,0.3073590624778945,5000,50
XGBoost_Target_Only,0.3059972944947528,100,100
KRR_Target_Only,0.3271335282312969,100,100
NN_Target_Only,0.3629418409725102,100,100
